Source_Type	Validated	Source	Family_F	Genus_F	Species_F	Class_H	Order_H	Family_H	Subfamily_H	Tribe_H	Subtribe_H	Genus_H	Species_H	Location	Life_Stage_H	Reported_F	Reported_H	Level_Reported_H	Level_H
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps blakebarnesii	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	NA	NA	Ophiocordyceps blakebarnesii	Camponotus	Genus	Genus
Theses	0	Andriolli et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-atricipis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus atriceps	Brazil	Adult	Ophiocordyceps camponoti-atricipis	Camponotus atriceps	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-atricipis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus atriceps	NA	NA	Ophiocordyceps camponoti-atricipis	Camponotus atriceps	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-balzani	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus balzani	NA	NA	Ophiocordyceps camponoti-balzani	Camponotus balzani	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-bispinosi	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus bispinosus	NA	NA	Ophiocordyceps camponoti-bispinosi	Camponotus bispinosus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-chartificis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus chartifex	NA	NA	Ophiocordyceps camponoti-chartificis	Camponotus chartifex	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-femorati	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus femoratus	NA	NA	Ophiocordyceps camponoti-femorati	Camponotus femoratus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-floridani	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus floridanus	NA	NA	Ophiocordyceps camponoti-floridani	Camponotus floridanus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-hippocrepidis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus hippocrepis	NA	NA	Ophiocordyceps camponoti-hippocrepidis	Camponotus hippocrepis	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-indiani	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus indianus	NA	NA	Ophiocordyceps camponoti-indiani	Camponotus indianus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-leonardi	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Colobopsis	Colobopsis leonardi	NA	NA	Ophiocordyceps camponoti-leonardi	Camponotus leonardi	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-melanotici	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus melanoticus	NA	NA	Ophiocordyceps camponoti-melanotici	Camponotus melanoticus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-nidulantis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus nidulans	NA	NA	Ophiocordyceps camponoti-nidulantis	Camponotus nidulans	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-novogranadensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus novogranadensis	NA	NA	Ophiocordyceps camponoti-novogranadensis	Camponotus novogranadensis	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-renggeri	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus renggeri	NA	NA	Ophiocordyceps camponoti-renggeri	Camponotus renggeri	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-rufipedis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus rufipes	NA	NA	Ophiocordyceps camponoti-rufipedis	Camponotus rufipes	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-saundersi	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus saundersi	NA	NA	Ophiocordyceps camponoti-saundersi	Camponotus saundersi	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-sexguttati	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus sexguttatus	NA	NA	Ophiocordyceps camponoti-sexguttati	Camponotus sexguttatus	Species	Species
Theses	0	Serrano Añazco (2016)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps cf. dipterigena	Insecta	Diptera	Muscidae	NA	NA	NA	NA	NA	Ecuador	Adult	Ophiocordyceps aff. dipterigena	Muscidae	Family	Family
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps daceti	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Daceton	Daceton armigerum	NA	NA	Ophiocordyceps daceti	Daceton armigerum	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus auriventris	NA	NA	Ophiocordyceps formicarum	Camponotus auriventris	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus dolichoderoides	NA	NA	Ophiocordyceps formicarum	Camponotus dolichoderoides	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus praeruta	NA	NA	Ophiocordyceps formicarum	Camponotus praeruta	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus rufifemur	NA	NA	Ophiocordyceps formicarum	Camponotus rufifemur	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus saundersi	NA	NA	Ophiocordyceps formicarum	Camponotus saundersi	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Colobopsis	Colobopsis leonardi	NA	NA	Ophiocordyceps formicarum	Camponotus leonardi	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Dinomyrmex	Dinomyrmex gigas	NA	NA	Ophiocordyceps formicarum	Camponotus gigas	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Echinopla	Echinopla lineata	NA	NA	Ophiocordyceps formicarum	Echinopla lineata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis armata	NA	NA	Ophiocordyceps formicarum	Polyrhachis armata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis bicolor	NA	NA	Ophiocordyceps formicarum	Polyrhachis bicolor	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis calypso	NA	NA	Ophiocordyceps formicarum	Polyrhachis calypso	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis furcata	NA	NA	Ophiocordyceps formicarum	Polyrhachis furcata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis halidayi	NA	NA	Ophiocordyceps formicarum	Polyrhachis halidayi	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis hauxwelli	NA	NA	Ophiocordyceps formicarum	Polyrhachis hauxwelli	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis hippomanes	NA	NA	Ophiocordyceps formicarum	Polyrhachis hippomanes	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis illaudata	NA	NA	Ophiocordyceps formicarum	Polyrhachis illaudata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis proxima	NA	NA	Ophiocordyceps formicarum	Polyrhachis proxima	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis rastellata	NA	NA	Ophiocordyceps formicarum	Polyrhachis rastellata	Species	Species
Theses	0	Nardes, W. I. R. (2022)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	NA	NA	Brazil	Adult	Ophiocordyceps humbertii	Vespidae	Family	Family
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus auriventris	NA	NA	Ophiocordyceps irangiensis	Camponotus auriventris	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus singularis	NA	NA	Ophiocordyceps irangiensis	Camponotus singularis	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	NA	NA	Ophiocordyceps irangiensis	Polyrhachis	Genus	Genus
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis abdominalis	NA	NA	Ophiocordyceps irangiensis	Polyrhachis abdominalis	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis armata	NA	NA	Ophiocordyceps irangiensis	Polyrhachis armata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis bicolor	NA	NA	Ophiocordyceps irangiensis	Polyrhachis bicolor	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis bihamata	NA	NA	Ophiocordyceps irangiensis	Polyrhachis bihamata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis furcata	NA	NA	Ophiocordyceps irangiensis	Polyrhachis furcata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis halidayi	NA	NA	Ophiocordyceps irangiensis	Polyrhachis halidayi	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis hippomanes	NA	NA	Ophiocordyceps irangiensis	Polyrhachis hippomanes	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis illaudata	NA	NA	Ophiocordyceps irangiensis	Polyrhachis illaudata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis proxima	NA	NA	Ophiocordyceps irangiensis	Polyrhachis proxima	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Ponera genus group	Diacamma	Diacamma rugosum	NA	NA	Ophiocordyceps irangiensis	Diacamma rugosum	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Pseudomyrmecinae	NA	NA	Tetraponera	Tetraponera attenuata	NA	NA	Ophiocordyceps irangiensis	Tetraponera attenuta	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kimflemingiae	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus castaneus	NA	NA	Ophiocordyceps kimflemingiae	Camponotus castaneus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	NA	NA	NA	Ophiocordyceps kniphofioides	Dolichoderus	Genus	Genus
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus attelaboides	NA	NA	Ophiocordyceps kniphofioides	Dolichoderus attelaboides	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus bispinosus	NA	NA	Ophiocordyceps kniphofioides	Dolichoderus bispinosus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Ectatomminae	Ectatommini	NA	Gnamptogenys	NA	NA	NA	Ophiocordyceps kniphofioides	Gnamptogenys	Genus	Genus
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Acromyrmex	Acromyrmex octospinosus	NA	NA	Ophiocordyceps kniphofioides	Acromyrmex octospinosus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	NA	NA	NA	Ophiocordyceps kniphofioides	Cepahlotes	Genus	Genus
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	NA	NA	Ophiocordyceps kniphofioides	Cephalotes atratus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Myrmicini	NA	Myrmica	Myrmica rubra	NA	NA	Ophiocordyceps kniphofioides	Myrmica rubra	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	NA	NA	NA	Ophiocordyceps kniphofioides	Pachycondyla	Genus	Genus
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla moesta	NA	NA	Ophiocordyceps kniphofioides	Pachycondyla moesta	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla villosa	NA	NA	Ophiocordyceps kniphofioides	Pachycondyla villosa	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lloydii	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus abdominalis	NA	NA	Ophiocordyceps lloydii var. lloydii	Camponotus abdominalis	Species	Species
Theses	0	Serrano Añazco (2016)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lloydii	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Ecuador	Adult	Ophiocordyceps lloydii	Formicidae	Family	Family
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lloydii s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus thoracicus	NA	NA	Ophiocordyceps lloydii s.l.	Dolichoderus thoracicus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps monacidis	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus bispinosus	NA	NA	Ophiocordyceps monacidis	Dolichoderus bispinosus	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus auriventris	NA	NA	Ophiocordyceps myrmecophila	Camponotus auriventris	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus singularis	NA	NA	Ophiocordyceps myrmecophila	Camponotus singularis	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis	Genus	Genus
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis abdominalis	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis abdominalis	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis armata	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis armata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis bicolor	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis bicolor	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis bihamata	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis bihamata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis furcata	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis furcata	Species	Species
Theses	0	Quevillon (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis halidayi	NA	NA	Ophiocordyceps myrmecophila	Polyrhachis halidayi	Species	Species
